,story_author,story_title,story_link,publication_title,publication_link
1521,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,First Flight,http://www.isfdb.org/cgi-bin/pl.cgi?13794
1522,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,Now Begins Tomorrow,http://www.isfdb.org/cgi-bin/pl.cgi?237445
1523,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,"The Science Fiction Hall of Fame, Volume One",http://www.isfdb.org/cgi-bin/pl.cgi?29109
1524,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,The Science Fiction Hall of Fame,http://www.isfdb.org/cgi-bin/pl.cgi?349356
1525,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,"Science Fiction Hall of Fame, Vol Two",http://www.isfdb.org/cgi-bin/pl.cgi?403912
1526,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,Speculations,http://www.isfdb.org/cgi-bin/pl.cgi?31621
1527,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,Transformations: Understanding World History Through Science Fiction,http://www.isfdb.org/cgi-bin/pl.cgi?52183
1528,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,Introductory Psychology Through Science Fiction,http://www.isfdb.org/cgi-bin/pl.cgi?18458
1529,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,Science Fiction Hall of Fame: The Greatest Science Fiction Stories of All Time,http://www.isfdb.org/cgi-bin/pl.cgi?653221
1530,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,Women of Wonder,http://www.isfdb.org/cgi-bin/pl.cgi?55290
1531,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,The Best of Judith Merril,http://www.isfdb.org/cgi-bin/pl.cgi?35819
1532,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,Science Fiction of the Forties,http://www.isfdb.org/cgi-bin/pl.cgi?29125
1533,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,The Road to Science Fiction #3: From Heinlein to Here,http://www.isfdb.org/cgi-bin/pl.cgi?268144
1534,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,Space Mail,http://www.isfdb.org/cgi-bin/pl.cgi?31414
1535,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,Isaac Asimov's Science Fiction Treasury,http://www.isfdb.org/cgi-bin/pl.cgi?18670
1536,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,First Voyages,http://www.isfdb.org/cgi-bin/pl.cgi?13842
1537,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,"The Great Science Fiction Stories Volume 10, 1948",http://www.isfdb.org/cgi-bin/pl.cgi?18604
1538,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,Countdown to Midnight: Twelve Great Stories About Nuclear War,http://www.isfdb.org/cgi-bin/pl.cgi?8080
1539,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,The Golden Years of Science Fiction: Fifth Series,http://www.isfdb.org/cgi-bin/pl.cgi?15758
1540,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,Daughters of Earth and Other Stories,http://www.isfdb.org/cgi-bin/pl.cgi?274863
1541,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,101 Science Fiction Stories,http://www.isfdb.org/cgi-bin/pl.cgi?296802
1542,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,The Giant Book of Science Fiction Stories,http://www.isfdb.org/cgi-bin/pl.cgi?235785
1543,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,"Women of Wonder, the Classic Years: Science Fiction by Women from the 1940s to the 1970s",http://www.isfdb.org/cgi-bin/pl.cgi?55291
1544,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,The Road to Science Fiction: Volume 3: From Heinlein to Here,http://www.isfdb.org/cgi-bin/pl.cgi?163141
1545,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,Decades of Science Fiction,http://www.isfdb.org/cgi-bin/pl.cgi?176151
1546,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,The Greatest Science Fiction Stories of the 20th Century,http://www.isfdb.org/cgi-bin/pl.cgi?365009
1547,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,The Prentice Hall Anthology of Science Fiction and Fantasy,http://www.isfdb.org/cgi-bin/pl.cgi?251064
1548,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,"The Science Fiction Hall of Fame, Volume One, 1929-1964",http://www.isfdb.org/cgi-bin/pl.cgi?46549
1549,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,"Femspec, Volume 4, Issue 2",http://www.isfdb.org/cgi-bin/pl.cgi?720125
1550,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,Homecalling and Other Stories: The Complete Solo Short SF of Judith Merril,http://www.isfdb.org/cgi-bin/pl.cgi?74768
1551,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,The Wesleyan Anthology of Science Fiction,http://www.isfdb.org/cgi-bin/pl.cgi?323978
1552,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,"Pseudopod, #542",http://www.isfdb.org/cgi-bin/pl.cgi?618316
1553,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,"The Future Is Female!: 25 Classic Science Fiction Stories by Women, From Pulp Pioneers to Ursula K. Le Guin",http://www.isfdb.org/cgi-bin/pl.cgi?691363
1554,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,"Drabblecast B-Sides, #73",http://www.isfdb.org/cgi-bin/pl.cgi?710457
1555,Judith Merril,"""That Only a Mother""",http://www.isfdb.org/cgi-bin/title.cgi?40880+1,"The Science Fiction Hall of Fame, Volume I",http://www.isfdb.org/cgi-bin/pl.cgi?46547
1556,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,Stellar #2,http://www.isfdb.org/cgi-bin/pl.cgi?33185
1557,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,The Bicentennial Man and Other Stories,http://www.isfdb.org/cgi-bin/pl.cgi?35947
1558,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,The 1977 Annual World's Best SF,http://www.isfdb.org/cgi-bin/pl.cgi?35221
1559,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,The Best Science Fiction of the Year #6,http://www.isfdb.org/cgi-bin/pl.cgi?35906
1560,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,The Bicentennial Man,http://www.isfdb.org/cgi-bin/pl.cgi?311010
1561,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,Nebula Winners Twelve,http://www.isfdb.org/cgi-bin/pl.cgi?23514
1562,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,Opus 200,http://www.isfdb.org/cgi-bin/pl.cgi?25094
1563,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,The World's Best SF. 4,http://www.isfdb.org/cgi-bin/pl.cgi?284796
1564,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,The Arbor House Treasury of Modern Science Fiction,http://www.isfdb.org/cgi-bin/pl.cgi?35286
1565,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,The Complete Robot,http://www.isfdb.org/cgi-bin/pl.cgi?37454
1566,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,Wollheim's World's Best SF: Series Six,http://www.isfdb.org/cgi-bin/pl.cgi?189649
1567,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,The Robot Collection,http://www.isfdb.org/cgi-bin/pl.cgi?46310
1568,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,Machines That Think: The Best Science Fiction Stories About Robots and Computers,http://www.isfdb.org/cgi-bin/pl.cgi?592491
1569,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,Philosophy and Science Fiction,http://www.isfdb.org/cgi-bin/pl.cgi?285685
1570,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,The Hugo Winners: Volume 4,http://www.isfdb.org/cgi-bin/pl.cgi?41810
1571,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,"The Hugo Winners, Volume 4: 1976-1979",http://www.isfdb.org/cgi-bin/pl.cgi?282779
1572,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,Beyond the Stars,http://www.isfdb.org/cgi-bin/pl.cgi?178089
1573,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,Great Science Fiction of the 20th Century,http://www.isfdb.org/cgi-bin/pl.cgi?15926
1574,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,Fiction 100: An Anthology of Short Stories,http://www.isfdb.org/cgi-bin/pl.cgi?645132
1575,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,The Asimov Chronicles: Fifty Years of Isaac Asimov,http://www.isfdb.org/cgi-bin/pl.cgi?35383
1576,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,Robot Visions,http://www.isfdb.org/cgi-bin/pl.cgi?203401
1577,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,The Asimov Chronicles: Fifty Years of Isaac Asimov!,http://www.isfdb.org/cgi-bin/pl.cgi?177457
1578,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,The Asimov Chronicles: Fifty Years of Isaac Asimov: Volume Five,http://www.isfdb.org/cgi-bin/pl.cgi?176841
1579,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,War with the Robots: 28 of the Best Short Stories by the Greatest Names in 20th Century Science Fiction,http://www.isfdb.org/cgi-bin/pl.cgi?354397
1580,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,"The Complete Stories, Volume 2",http://www.isfdb.org/cgi-bin/pl.cgi?168381
1581,Isaac Asimov,"""The Bicentennial Man""",http://www.isfdb.org/cgi-bin/title.cgi?41611+1,The Super Hugos,http://www.isfdb.org/cgi-bin/pl.cgi?48154
1582,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,"Astounding Science Fiction, August 1954",http://www.isfdb.org/cgi-bin/pl.cgi?57418
1583,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,The Best Science Fiction Stories and Novels: 1955,http://www.isfdb.org/cgi-bin/pl.cgi?4121
1584,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,"Astounding Science Fiction, January 1955 (UK)",http://www.isfdb.org/cgi-bin/pl.cgi?375080
1585,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,5 Tales from Tomorrow: Selected from the Best Science-fiction Stories and Novels: 1955,http://www.isfdb.org/cgi-bin/pl.cgi?180
1586,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,Beyond the Stars and Other Stories,http://www.isfdb.org/cgi-bin/pl.cgi?4402
1587,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,Best SF Three: Science Fiction Stories,http://www.isfdb.org/cgi-bin/pl.cgi?4151
1588,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,Aspects of Science Fiction,http://www.isfdb.org/cgi-bin/pl.cgi?3213
1589,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,Best SF Three,http://www.isfdb.org/cgi-bin/pl.cgi?273686
1590,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,5 Tales from Tomorrow: Selected From The Best Science-fiction Stories and Novels: 1955,http://www.isfdb.org/cgi-bin/pl.cgi?261135
1591,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,Masters' Choice,http://www.isfdb.org/cgi-bin/pl.cgi?21689
1592,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,Science Fiction Through the Ages 2,http://www.isfdb.org/cgi-bin/pl.cgi?29186
1593,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,Something Strange,http://www.isfdb.org/cgi-bin/pl.cgi?31129
1594,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,Masters' Choice 1,http://www.isfdb.org/cgi-bin/pl.cgi?262569
1595,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,"The Science Fiction Hall of Fame, Volume One",http://www.isfdb.org/cgi-bin/pl.cgi?29109
1596,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,18 Greatest Science Fiction Stories,http://www.isfdb.org/cgi-bin/pl.cgi?78
1597,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,The Science Fiction Hall of Fame,http://www.isfdb.org/cgi-bin/pl.cgi?349356
1598,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,Themes in Science Fiction: A Journey Into Wonder,http://www.isfdb.org/cgi-bin/pl.cgi?50913
1599,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,"Science Fiction Hall of Fame, Vol Two",http://www.isfdb.org/cgi-bin/pl.cgi?403912
1600,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,3000 Years of Fantasy and Science Fiction,http://www.isfdb.org/cgi-bin/pl.cgi?168
1601,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,A Science Fiction Reader,http://www.isfdb.org/cgi-bin/pl.cgi?1092
1602,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,"The Astounding-Analog Reader, Volume 2",http://www.isfdb.org/cgi-bin/pl.cgi?35401
1603,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,Modern Science Fiction,http://www.isfdb.org/cgi-bin/pl.cgi?22551
1604,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,Outwards from Earth,http://www.isfdb.org/cgi-bin/pl.cgi?25469
1605,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,The New Awareness,http://www.isfdb.org/cgi-bin/pl.cgi?44581
1606,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,Science Fiction Hall of Fame: The Greatest Science Fiction Stories of All Time,http://www.isfdb.org/cgi-bin/pl.cgi?653221
1607,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,In Dreams Awake,http://www.isfdb.org/cgi-bin/pl.cgi?17959
1608,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,Approaches to Science Fiction,http://www.isfdb.org/cgi-bin/pl.cgi?2917
1609,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,Time of Passage,http://www.isfdb.org/cgi-bin/pl.cgi?51491
1610,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,The Road to Science Fiction #3: From Heinlein to Here,http://www.isfdb.org/cgi-bin/pl.cgi?268144
1611,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,Alfred Hitchcock's Fear,http://www.isfdb.org/cgi-bin/pl.cgi?1936
1612,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,Alfred Hitchcock's Your Share of Fear,http://www.isfdb.org/cgi-bin/pl.cgi?226813
1613,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,Analog: Readers' Choice,http://www.isfdb.org/cgi-bin/pl.cgi?549576
1614,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,The Analog Anthology #2,http://www.isfdb.org/cgi-bin/pl.cgi?35159
1615,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,The Great SF Stories #16 (1954),http://www.isfdb.org/cgi-bin/pl.cgi?40981
1616,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,Thought Probes: Philosophy Through Science Fiction Literature: Second Edition,http://www.isfdb.org/cgi-bin/pl.cgi?588929
1617,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,The Ascent of Wonder: The Evolution of Hard SF,http://www.isfdb.org/cgi-bin/pl.cgi?35374
1618,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,"Science Fiction, Science Fact, and You",http://www.isfdb.org/cgi-bin/pl.cgi?580465
1619,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,The Road to Science Fiction: Volume 3: From Heinlein to Here,http://www.isfdb.org/cgi-bin/pl.cgi?163141
1620,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,"The Science Fiction Hall of Fame, Volume One, 1929-1964",http://www.isfdb.org/cgi-bin/pl.cgi?46549
1621,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,The Cold Equations & Other Stories,http://www.isfdb.org/cgi-bin/pl.cgi?7467
1622,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,The World Turned Upside Down,http://www.isfdb.org/cgi-bin/pl.cgi?274029
1623,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,"Lightspeed, July 2011",http://www.isfdb.org/cgi-bin/pl.cgi?356173
1624,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,"Lightspeed Podcast, July 2011",http://www.isfdb.org/cgi-bin/pl.cgi?358299
1625,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,"The Drabblecast, #289",http://www.isfdb.org/cgi-bin/pl.cgi?423367
1626,Tom Godwin,"""The Cold Equations""",http://www.isfdb.org/cgi-bin/title.cgi?55860+1,"The Science Fiction Hall of Fame, Volume I",http://www.isfdb.org/cgi-bin/pl.cgi?46547
1627,Damon Knight,"""The Country of the Kind""",http://www.isfdb.org/cgi-bin/title.cgi?41525+1,"The Magazine of Fantasy and Science Fiction, February 1956",http://www.isfdb.org/cgi-bin/pl.cgi?61079
1628,Damon Knight,"""The Country of the Kind""",http://www.isfdb.org/cgi-bin/title.cgi?41525+1,S-F: The Year's Greatest Science-Fiction and Fantasy,http://www.isfdb.org/cgi-bin/pl.cgi?191221
1629,Damon Knight,"""The Country of the Kind""",http://www.isfdb.org/cgi-bin/title.cgi?41525+1,In Deep,http://www.isfdb.org/cgi-bin/pl.cgi?17957
1630,Damon Knight,"""The Country of the Kind""",http://www.isfdb.org/cgi-bin/title.cgi?41525+1,Yet More Penguin Science Fiction,http://www.isfdb.org/cgi-bin/pl.cgi?55750
1631,Damon Knight,"""The Country of the Kind""",http://www.isfdb.org/cgi-bin/title.cgi?41525+1,New Dreams This Morning,http://www.isfdb.org/cgi-bin/pl.cgi?23732
1632,Damon Knight,"""The Country of the Kind""",http://www.isfdb.org/cgi-bin/title.cgi?41525+1,"The Science Fiction Hall of Fame, Volume One",http://www.isfdb.org/cgi-bin/pl.cgi?29109
1633,Damon Knight,"""The Country of the Kind""",http://www.isfdb.org/cgi-bin/title.cgi?41525+1,The Science Fiction Hall of Fame,http://www.isfdb.org/cgi-bin/pl.cgi?349356
1634,Damon Knight,"""The Country of the Kind""",http://www.isfdb.org/cgi-bin/title.cgi?41525+1,"Science Fiction Hall of Fame, Vol Two",http://www.isfdb.org/cgi-bin/pl.cgi?403912
1635,Damon Knight,"""The Country of the Kind""",http://www.isfdb.org/cgi-bin/title.cgi?41525+1,The Penguin Science Fiction Omnibus,http://www.isfdb.org/cgi-bin/pl.cgi?45182
1636,Damon Knight,"""The Country of the Kind""",http://www.isfdb.org/cgi-bin/title.cgi?41525+1,Science Fiction Hall of Fame: The Greatest Science Fiction Stories of All Time,http://www.isfdb.org/cgi-bin/pl.cgi?653221
1637,Damon Knight,"""The Country of the Kind""",http://www.isfdb.org/cgi-bin/title.cgi?41525+1,The Late Great Future,http://www.isfdb.org/cgi-bin/pl.cgi?42925
1638,Damon Knight,"""The Country of the Kind""",http://www.isfdb.org/cgi-bin/title.cgi?41525+1,Future Power,http://www.isfdb.org/cgi-bin/pl.cgi?14896
1639,Damon Knight,"""The Country of the Kind""",http://www.isfdb.org/cgi-bin/title.cgi?41525+1,Science Fiction of the Fifties,http://www.isfdb.org/cgi-bin/pl.cgi?221585
1640,Damon Knight,"""The Country of the Kind""",http://www.isfdb.org/cgi-bin/title.cgi?41525+1,The Golden Age of Science Fiction,http://www.isfdb.org/cgi-bin/pl.cgi?40782
